timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw,flight_mode,armed_status,proposed_x,proposed_y,proposed_z,approved_x,approved_y,approved_z,ai_confidence,safety_status,rejection_reason,failsafe_active
1784829391.0380216,-0.029498642310500145,-0.017238231375813484,-0.005802378058433533,-0.017435869202017784,-0.0016048052348196507,-0.003592369845137,0.0003143456208061247,-1.0304036550406163e-05,1.6751213204855928,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.1380286,-0.029563581570982933,-0.014766864478588104,-0.005105465650558472,-0.01734490692615509,0.00012412680371198803,-0.00312879029661417,0.00027598587110569953,-7.087087584771388e-05,1.6751230113766826,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.2380698,-0.029974961653351784,-0.01204887218773365,-0.004248678684234619,-0.01764223910868168,0.0019398224540054798,-0.002671860158443451,0.0002743764002035567,-0.0001325333291120869,1.6750998807937865,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.338027,-0.03083920292556286,-0.009537805803120136,-0.003477230668067932,-0.018186282366514206,0.0031025270000100136,-0.0024484239984303713,0.0002764785407394437,-0.00019065274797860562,1.675120003899051,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.4380305,-0.031648699194192886,-0.00709646288305521,-0.002733975648880005,-0.018632076680660248,0.004226645454764366,-0.0021795218344777822,0.0002794040577253267,-0.00020513977650077312,1.6751348916935243,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.5380194,-0.032574187964200974,-0.005215018056333065,-0.0019055008888244629,-0.01908279024064541,0.004955869168043137,-0.002041898900642991,0.0003331147966341401,-0.0002498921847833195,1.6751480575572724,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.638036,-0.03373819589614868,-0.003211192786693573,-0.0007907748222351074,-0.019862936809659004,0.005804405082017183,-0.0018347487784922123,0.00038046590423943184,-0.00022995434322028703,1.6751830560384955,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.7380507,-0.0347115732729435,-0.0013159242225810885,0.00025475025177001953,-0.02006809040904045,0.006444597616791725,-0.0016369380755349994,0.00040400685682994813,-0.00024664655461458705,1.6751885595006955,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.8380237,-0.03494628518819809,0.0008194211404770613,0.001392275094985962,-0.019763842225074768,0.007609799038618803,-0.001651668455451727,0.00036836325122100675,-0.0002394055650388491,1.6752030792066777,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829391.9380322,-0.034374140202999115,0.002523093018680811,0.0018664151430130005,-0.01914527453482151,0.008229149505496025,-0.0017848082352429628,0.0003252759422173944,-0.00023664688563128207,1.6752037967793416,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.038149,-0.03284831717610359,0.004752994515001774,0.002020806074142456,-0.01754305325448513,0.00910989660769701,-0.0020828237757086754,0.0002742386517761594,-0.0002391064649646845,1.675168673526422,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.1380744,-0.030415549874305725,0.007450620178133249,0.0013832151889801025,-0.015272915363311768,0.01033137459307909,-0.002608300419524312,0.00020579486799090306,-0.00027612393374328053,1.6751162974682496,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.2380755,-0.02755707874894142,0.010188748128712177,0.0005367398262023926,-0.01430582907050848,0.012597532942891121,-0.003032806096598506,0.00012506737355527498,-0.0002937638534109461,1.6749269225333654,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.3380535,-0.025590751320123672,0.013100932352244854,9.046494960784912e-05,-0.011233771219849586,0.031291283667087555,0.005356726702302694,-0.002980580860347088,-0.0002968492961313525,1.6645867395417848,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.4380198,-0.023657310754060745,0.016973847523331642,0.003164246678352356,0.001058725407347083,0.03473276644945145,0.0669272392988205,-0.019754923624648858,0.0008615917660853485,1.621705799581669,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.5380561,-0.020004969090223312,0.020007630810141563,0.016332700848579407,0.03217712417244911,0.032086487859487534,0.19048424065113068,-0.03560119144232097,0.004702889932434215,1.5390077572612457,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.6380394,-0.011859773658216,0.02128748968243599,0.049065738916397095,0.07860725373029709,0.019181642681360245,0.3790878653526306,-0.039078813772061766,0.007910353671624211,1.4216999996904038,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.7379894,0.00026294239796698093,0.0196074265986681,0.10072627663612366,0.11837290227413177,-0.0017241250025108457,0.5881668925285339,-0.03229838333156959,0.00955948543998199,1.2734014587634852,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.838029,0.0174847599118948,0.014840230345726013,0.1829448938369751,0.146527498960495,-0.028452422469854355,0.8375527262687683,-0.02068233948758768,0.010473447475826552,1.0969260400020566,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829392.9380891,0.035511504858732224,0.007557081524282694,0.2848365008831024,0.15561440587043762,-0.051348213106393814,1.0786635875701904,-0.008826165488907568,0.01198587580098127,0.8948656308052262,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.0380263,0.05473319813609123,-0.0028715685475617647,0.42533326148986816,0.14737045764923096,-0.07006955146789551,1.420686960220337,0.0014313976127216682,0.014968732561859637,0.6716982122002686,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.1380107,0.06989950686693192,-0.013707705773413181,0.5995078086853027,0.12081311643123627,-0.07633266597986221,1.9146798849105835,0.0145735946736761,0.019669603410135877,0.44653723788282335,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.238007,0.08131279051303864,-0.0243569016456604,0.8407310843467712,0.07952363789081573,-0.060469526797533035,2.311467170715332,0.028557380365646545,0.02500236118920503,0.24168728489710994,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.3380542,0.0864768996834755,-0.030507424846291542,1.0951273441314697,0.03905775770545006,-0.02686193399131298,2.5340447425842285,0.038776222164668986,0.02923501223577614,0.07283715480171041,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.4380155,0.08631505817174911,-0.03126261755824089,1.3891215324401855,-0.0011033612536266446,0.022332651540637016,2.6826486587524414,0.04273351047364542,0.030468677745235474,-0.05284328194452867,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.5380244,0.08166886121034622,-0.025595394894480705,1.6689465045928955,-0.03203413635492325,0.07093341648578644,2.7646796703338623,0.04013304529125386,0.027693098924715925,-0.13386221124922484,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.6380408,0.07296192646026611,-0.013300534337759018,1.9745521545410156,-0.057856883853673935,0.1174209713935852,2.8081417083740234,0.03159135939680674,0.021389779903220177,-0.17299725327044452,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.7380183,0.06270916759967804,0.0026227219495922327,2.2550606727600098,-0.07488079369068146,0.147744819521904,2.7965869903564453,0.018612684279642258,0.013247981757310848,-0.17618334759243615,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.8379858,0.05077696219086647,0.02231956459581852,2.5473215579986572,-0.085446797311306,0.16252730786800385,2.650949478149414,0.003053197541559666,0.0053604143336908145,-0.15287531519762065,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829393.9379869,0.040506452322006226,0.04023522511124611,2.7953944206237793,-0.08951135724782944,0.1611260026693344,2.4381778240203857,-0.012755779682073124,-0.0005081527852283871,-0.11230116000941677,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.0381513,0.030880704522132874,0.05729187652468681,3.034346342086792,-0.08929812163114548,0.14561554789543152,2.176013469696045,-0.0269378206415702,-0.003699492021434219,-0.062413467142352984,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.138079,0.02365594543516636,0.06983333826065063,3.2266902923583984,-0.08597777038812637,0.12029867619276047,1.934159278869629,-0.0380393654968272,-0.0044869726209141045,-0.009233132613504271,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.237996,0.017622292041778564,0.07883497327566147,3.4063057899475098,-0.07966100424528122,0.08345098793506622,1.6905802488327026,-0.04517175822888234,-0.0037076721165388887,0.042213208458386595,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.3379993,0.013683570548892021,0.0823630765080452,3.548783779144287,-0.07155080884695053,0.043707720935344696,1.490625262260437,-0.048130883300671494,-0.0022885905533339915,0.08738502965049626,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.4379852,0.010644720867276192,0.08088088035583496,3.6816086769104004,-0.06171471253037453,-0.0017742561176419258,1.3028128147125244,-0.04692683465210794,-0.0010235025006100934,0.12297919185316354,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.5380476,0.00900386180728674,0.07459500432014465,3.7872278690338135,-0.05249495804309845,-0.042738743126392365,1.153961420059204,-0.042098799570902797,-0.0003133786427858557,0.1471122094465002,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.6380005,0.008297878317534924,0.06304443627595901,3.8869640827178955,-0.042603425681591034,-0.08199723064899445,1.0161077976226807,-0.034480710710930666,-0.0002474933887952335,0.15936371135236882,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.738,0.008310058154165745,0.04891642555594444,3.967900037765503,-0.03488143905997276,-0.1116504818201065,0.907213032245636,-0.02490011252660915,-0.0005505502036431897,0.16018724063958947,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.838011,0.00844421423971653,0.030830882489681244,4.045862197875977,-0.028488684445619583,-0.1345282644033432,0.8064265847206116,-0.014386513328491463,-0.0009686597973603105,0.1511162900830675,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829394.9380112,0.008591181598603725,0.01273852214217186,4.109915256500244,-0.024397214874625206,-0.14592763781547546,0.7262637615203857,-0.003851103894861121,-0.0012800345433227006,0.1349978417490894,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.0380104,0.008355713449418545,-0.006767793092876673,4.172475337982178,-0.021975314244627953,-0.14750808477401733,0.6516381502151489,0.005809881593278424,-0.001402441406279218,0.11443170525338485,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.1380155,0.007388829253613949,-0.023159246891736984,4.2246479988098145,-0.021514417603611946,-0.1397562474012375,0.592149019241333,0.013926189336710247,-0.0012875144667444862,0.09186742322611681,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.2380776,0.0060005406849086285,-0.03782195225358009,4.27571964263916,-0.02214176021516323,-0.12250249832868576,0.535990297794342,0.01997613921023243,-0.0011020721770267613,0.0692237270476564,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.3380554,0.004549525678157806,-0.048357922583818436,4.318580150604248,-0.022658804431557655,-0.10132938623428345,0.4912286400794983,0.023637242582839342,-0.0010179104877131332,0.04830491230930326,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.4380393,0.003085019066929817,-0.056606046855449677,4.361335277557373,-0.022459981963038445,-0.07532345503568649,0.4485790729522705,0.024972963149312903,-0.0010230178633716055,0.03055830532540626,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.538007,0.0021227700635790825,-0.061114903539419174,4.397614479064941,-0.021071242168545723,-0.050764914602041245,0.4137508273124695,0.024295923550737952,-0.0010667106529831322,0.016938851847772073,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.6383488,0.0012437243713065982,-0.06261669099330902,4.433635711669922,-0.019016481935977936,-0.025311261415481567,0.3801786005496979,0.02215623802964223,-0.0010599420295149423,0.00782177181585522,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.7380059,0.0003302063560113311,-0.06140604987740517,4.464278221130371,-0.017451751977205276,-0.004602897446602583,0.3526447117328644,0.018910918480680803,-0.0009939630289891872,0.0030544866412484167,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.8380075,-0.001158345490694046,-0.05784846842288971,4.494946002960205,-0.016044428572058678,0.014137127436697483,0.3263658583164215,0.01507596147160361,-0.0009570739645383609,0.0019238806593621437,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829395.9382246,-0.0029010046273469925,-0.052389588207006454,4.52150297164917,-0.015479501336812973,0.028149455785751343,0.3046673536300659,0.01096352649807349,-0.0010020908015610658,0.0038323185692036733,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.0381029,-0.005898273084312677,-0.04501420632004738,4.548870086669922,-0.015841154381632805,0.03940562903881073,0.2835555076599121,0.00689033770692808,-0.0011540139327115035,0.007858640844824804,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.1379697,-0.00929359719157219,-0.03775911033153534,4.5730085372924805,-0.01652688905596733,0.04568653553724289,0.26600316166877747,0.0030366332596785187,-0.0014755681156600608,0.013290969302226242,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.2380078,-0.012661530636250973,-0.029399219900369644,4.597555160522461,-0.016295205801725388,0.048674408346414566,0.24775955080986023,-0.0003359756854006468,-0.0020083987151900515,0.019345407695650286,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.3379767,-0.015209752134978771,-0.02223774418234825,4.618125915527344,-0.01491343043744564,0.047964178025722504,0.23192034661769867,-0.0031086770879235203,-0.0025332813704095226,0.02526678683421164,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.4379895,-0.017155304551124573,-0.014989134855568409,4.638753890991211,-0.012539799325168133,0.04463278129696846,0.2167169749736786,-0.0052122438572116845,-0.0028886721130767083,0.030435809374157626,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.5380483,-0.01850658468902111,-0.009105684235692024,4.656618118286133,-0.010312624275684357,0.03957541286945343,0.20388257503509521,-0.006525186487049996,-0.003071655227241769,0.03450709954992781,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.6380458,-0.019408926367759705,-0.004028841853141785,4.675208568572998,-0.007574502378702164,0.0325951986014843,0.1912325620651245,-0.007164172037148422,-0.0031088365959241106,0.03717153386320287,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.7380173,-0.019359968602657318,-0.0004635659570340067,4.692355632781982,-0.004355171695351601,0.02564927004277706,0.1804581880569458,-0.007208846099540182,-0.003050786053206219,0.03836633319128848,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.8380642,-0.018684199079871178,0.0024041025899350643,4.710464954376221,-0.0011949699837714434,0.018132409080863,0.16918456554412842,-0.006729134777866067,-0.0028229621480273287,0.03818896877778119,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829396.9380429,-0.01759759895503521,0.003856430761516094,4.7261176109313965,0.0016736964462324977,0.011371278204023838,0.15845955908298492,-0.005924620557588698,-0.0024470860346998175,0.03682098106556018,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829397.0380213,-0.016592269763350487,0.004424146376550198,4.741637229919434,0.0036676479503512383,0.004882364999502897,0.1471826285123825,-0.0048690060907611,-0.0019975837100975253,0.03451340943355891,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829397.1380205,-0.015129846520721912,0.004840502515435219,4.754352569580078,0.005708572920411825,0.00030145279015414417,0.13757526874542236,-0.003657340884006232,-0.0015915475985519862,0.03149429028834927,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
1784829397.2380207,-0.013017367571592331,0.005524454638361931,4.7665300369262695,0.007847864180803299,-0.002747689839452505,0.1287621557712555,-0.002521511484036356,-0.0011314794041514067,0.028179186247033406,OFFBOARD,True,0.0,0.0,5.0,0.0,0.0,5.0,0.949999988079071,APPROVED,OK,False
